species,life_stage,velocity,suit
sockeye,adult,2.31,0
sockeye,adult,2.32,0
sockeye,adult,2.33,0
sockeye,adult,2.34,0
sockeye,adult,2.35,0
sockeye,adult,2.36,0
sockeye,adult,2.37,0
sockeye,adult,2.38,0
sockeye,adult,2.39,0
sockeye,adult,2.4,0
sockeye,adult,2.41,0
sockeye,adult,2.42,0
sockeye,adult,2.43,0
sockeye,adult,2.44,0
sockeye,adult,2.45,0
sockeye,adult,2.46,0
sockeye,adult,2.47,0
sockeye,adult,2.48,0
sockeye,adult,2.49,0
sockeye,adult,2.5,0
sockeye,adult,2.51,0
sockeye,adult,2.52,0
sockeye,adult,2.53,0
sockeye,adult,2.54,0
sockeye,adult,2.55,0
sockeye,adult,2.56,0
sockeye,adult,2.57,0
sockeye,adult,2.58,0
sockeye,adult,2.59,0
sockeye,adult,2.6,0
sockeye,adult,2.61,0
sockeye,adult,2.62,0
sockeye,adult,2.63,0
sockeye,adult,2.64,0
sockeye,adult,2.65,0
sockeye,adult,2.66,0
sockeye,adult,2.67,0
sockeye,adult,2.68,0
sockeye,adult,2.69,0
sockeye,adult,2.7,0
sockeye,adult,2.71,0
sockeye,adult,2.72,0
sockeye,adult,2.73,0
sockeye,adult,2.74,0
sockeye,adult,2.75,0
sockeye,adult,2.76,0
sockeye,adult,2.77,0
sockeye,adult,2.78,0
sockeye,adult,2.79,0
sockeye,adult,2.8,0
sockeye,adult,2.81,0
sockeye,adult,2.82,0
sockeye,adult,2.83,0
sockeye,adult,2.84,0
sockeye,adult,2.85,0
sockeye,adult,2.86,0
sockeye,adult,2.87,0
sockeye,adult,2.88,0
sockeye,adult,2.89,0
sockeye,adult,2.9,0
sockeye,adult,2.91,0
sockeye,adult,2.92,0
sockeye,adult,2.93,0
sockeye,adult,2.94,0
sockeye,adult,2.95,0
sockeye,adult,2.96,0
sockeye,adult,2.97,0
sockeye,adult,2.98,0
sockeye,adult,2.99,0
sockeye,adult,3,0
sockeye,adult,3.01,0
sockeye,adult,3.02,0
sockeye,adult,3.03,0
sockeye,adult,3.04,0
sockeye,adult,3.05,0
sockeye,adult,3.06,0
sockeye,adult,3.07,0
sockeye,adult,3.08,0
sockeye,adult,3.09,0
sockeye,adult,3.1,0
sockeye,adult,3.11,0
sockeye,adult,3.12,0
sockeye,adult,3.13,0
sockeye,adult,3.14,0
sockeye,adult,3.15,0
sockeye,adult,3.16,0
sockeye,adult,3.17,0
sockeye,adult,3.18,0
sockeye,adult,3.19,0
sockeye,adult,3.2,0
sockeye,adult,3.21,0
sockeye,adult,3.22,0
sockeye,adult,3.23,0
sockeye,adult,3.24,0
sockeye,adult,3.25,0
sockeye,adult,3.26,0
sockeye,adult,3.27,0
sockeye,adult,3.28,0
sockeye,adult,3.29,0
sockeye,adult,3.3,0
sockeye,adult,3.31,0
sockeye,adult,3.32,0
sockeye,adult,3.33,0
sockeye,adult,3.34,0
sockeye,adult,3.35,0
sockeye,adult,3.36,0
sockeye,adult,3.37,0
sockeye,adult,3.38,0
sockeye,adult,3.39,0
sockeye,adult,3.4,0
sockeye,adult,3.41,0
sockeye,adult,3.42,0
sockeye,adult,3.43,0
sockeye,adult,3.44,0
sockeye,adult,3.45,0
sockeye,adult,3.46,0
sockeye,adult,3.47,0
sockeye,adult,3.48,0
sockeye,adult,3.49,0
sockeye,adult,3.5,0
sockeye,adult,3.51,0
sockeye,adult,3.52,0
sockeye,adult,3.53,0
sockeye,adult,3.54,0
sockeye,adult,3.55,0
sockeye,adult,3.56,0
sockeye,adult,3.57,0
sockeye,adult,3.58,0
sockeye,adult,3.59,0
sockeye,adult,3.6,0
sockeye,adult,3.61,0
sockeye,adult,3.62,0
sockeye,adult,3.63,0
sockeye,adult,3.64,0
sockeye,adult,3.65,0
sockeye,adult,3.66,0
sockeye,adult,3.67,0
sockeye,adult,3.68,0
sockeye,adult,3.69,0
sockeye,adult,3.7,0
sockeye,adult,3.71,0
sockeye,adult,3.72,0
sockeye,adult,3.73,0
sockeye,adult,3.74,0
sockeye,adult,3.75,0
sockeye,adult,3.76,0
sockeye,adult,3.77,0
sockeye,adult,3.78,0
sockeye,adult,3.79,0
sockeye,adult,3.8,0
sockeye,adult,3.81,0
sockeye,adult,3.82,0
sockeye,adult,3.83,0
sockeye,adult,3.84,0
sockeye,adult,3.85,0
sockeye,adult,3.86,0
sockeye,adult,3.87,0
sockeye,adult,3.88,0
sockeye,adult,3.89,0
sockeye,adult,3.9,0
sockeye,adult,3.91,0
sockeye,adult,3.92,0
sockeye,adult,3.93,0
sockeye,adult,3.94,0
sockeye,adult,3.95,0
sockeye,adult,3.96,0
sockeye,adult,3.97,0
sockeye,adult,3.98,0
sockeye,adult,3.99,0
sockeye,adult,4,0
cutthroat,adult,0,0
cutthroat,adult,0.01,0.03
cutthroat,adult,0.02,0.06
cutthroat,adult,0.03,0.1
cutthroat,adult,0.04,0.13
cutthroat,adult,0.05,0.16
cutthroat,adult,0.06,0.2
cutthroat,adult,0.07,0.25
cutthroat,adult,0.08,0.27
cutthroat,adult,0.09,0.3
cutthroat,adult,0.1,0.33
cutthroat,adult,0.11,0.36
cutthroat,adult,0.12,0.4
cutthroat,adult,0.13,0.43
cutthroat,adult,0.14,0.47
cutthroat,adult,0.15,0.5
cutthroat,adult,0.16,0.53
cutthroat,adult,0.17,0.57
cutthroat,adult,0.18,0.6
cutthroat,adult,0.19,0.63
cutthroat,adult,0.2,0.67
cutthroat,adult,0.21,0.7
cutthroat,adult,0.22,0.73
cutthroat,adult,0.23,0.77
cutthroat,adult,0.24,0.8
cutthroat,adult,0.25,0.83
cutthroat,adult,0.26,0.87
cutthroat,adult,0.27,0.9
cutthroat,adult,0.28,0.93
cutthroat,adult,0.29,0.97
cutthroat,adult,0.3,1
cutthroat,adult,0.31,1
cutthroat,adult,0.32,1
cutthroat,adult,0.33,1
cutthroat,adult,0.34,1
cutthroat,adult,0.35,1
cutthroat,adult,0.36,1
cutthroat,adult,0.37,1
cutthroat,adult,0.38,1
cutthroat,adult,0.39,1
cutthroat,adult,0.4,1
cutthroat,adult,0.41,1
cutthroat,adult,0.42,1
cutthroat,adult,0.43,1
cutthroat,adult,0.44,1
cutthroat,adult,0.45,1
cutthroat,adult,0.46,1
cutthroat,adult,0.47,1
cutthroat,adult,0.48,1
cutthroat,adult,0.49,1
cutthroat,adult,0.5,1
cutthroat,adult,0.51,1
cutthroat,adult,0.52,1
cutthroat,adult,0.53,1
cutthroat,adult,0.54,1
cutthroat,adult,0.55,1
cutthroat,adult,0.56,1
cutthroat,adult,0.57,1
cutthroat,adult,0.58,1
cutthroat,adult,0.59,1
cutthroat,adult,0.6,1
cutthroat,adult,0.61,1
cutthroat,adult,0.62,0.97
cutthroat,adult,0.63,0.93
cutthroat,adult,0.64,0.9
cutthroat,adult,0.65,0.87
cutthroat,adult,0.66,0.83
cutthroat,adult,0.67,0.8
cutthroat,adult,0.68,0.77
cutthroat,adult,0.69,0.73
cutthroat,adult,0.7,0.7
cutthroat,adult,0.71,0.67
cutthroat,adult,0.72,0.63
cutthroat,adult,0.73,0.6
cutthroat,adult,0.74,0.57
cutthroat,adult,0.75,0.53
cutthroat,adult,0.76,0.5
cutthroat,adult,0.77,0.49
cutthroat,adult,0.78,0.47
cutthroat,adult,0.79,0.46
cutthroat,adult,0.8,0.45
cutthroat,adult,0.81,0.44
cutthroat,adult,0.82,0.42
cutthroat,adult,0.83,0.41
cutthroat,adult,0.84,0.4
cutthroat,adult,0.85,0.39
cutthroat,adult,0.86,0.37
cutthroat,adult,0.87,0.36
cutthroat,adult,0.88,0.35
cutthroat,adult,0.89,0.34
cutthroat,adult,0.9,0.32
cutthroat,adult,0.91,0.31
cutthroat,adult,0.92,0.29
cutthroat,adult,0.93,0.28
cutthroat,adult,0.94,0.27
cutthroat,adult,0.95,0.26
cutthroat,adult,0.96,0.24
cutthroat,adult,0.97,0.23
cutthroat,adult,0.98,0.22
cutthroat,adult,0.99,0.2
cutthroat,adult,1,0.19
cutthroat,adult,1.01,0.18
cutthroat,adult,1.02,0.16
cutthroat,adult,1.03,0.15
cutthroat,adult,1.04,0.14
cutthroat,adult,1.05,0.13
cutthroat,adult,1.06,0.11
cutthroat,adult,1.07,0.1
cutthroat,adult,1.08,0.09
cutthroat,adult,1.09,0.09
cutthroat,adult,1.1,0.09
cutthroat,adult,1.11,0.09
cutthroat,adult,1.12,0.09
cutthroat,adult,1.13,0.09
cutthroat,adult,1.14,0.08
cutthroat,adult,1.15,0.08
cutthroat,adult,1.16,0.08
cutthroat,adult,1.17,0.08
cutthroat,adult,1.18,0.08
cutthroat,adult,1.19,0.07
cutthroat,adult,1.2,0.07
cutthroat,adult,1.21,0.07
cutthroat,adult,1.22,0.07
cutthroat,adult,1.23,0.07
cutthroat,adult,1.24,0.06
cutthroat,adult,1.25,0.06
cutthroat,adult,1.26,0.06
cutthroat,adult,1.27,0.06
cutthroat,adult,1.28,0.05
cutthroat,adult,1.29,0.05
cutthroat,adult,1.3,0.05
cutthroat,adult,1.31,0.05
cutthroat,adult,1.32,0.04
cutthroat,adult,1.33,0.04
cutthroat,adult,1.34,0.04
cutthroat,adult,1.35,0.04
cutthroat,adult,1.36,0.04
cutthroat,adult,1.37,0.03
cutthroat,adult,1.38,0.03
cutthroat,adult,1.39,0.03
cutthroat,adult,1.4,0.03
cutthroat,adult,1.41,0.02
cutthroat,adult,1.42,0.02
cutthroat,adult,1.43,0.02
cutthroat,adult,1.44,0.02
cutthroat,adult,1.45,0.02
cutthroat,adult,1.46,0.01
cutthroat,adult,1.47,0.01
cutthroat,adult,1.48,0.01
cutthroat,adult,1.49,0.01
cutthroat,adult,1.5,0.01
cutthroat,adult,1.51,0.01
cutthroat,adult,1.52,0
cutthroat,adult,1.53,0
cutthroat,adult,1.54,0
cutthroat,adult,1.55,0
cutthroat,adult,1.56,0
cutthroat,adult,1.57,0
cutthroat,adult,1.58,0
cutthroat,adult,1.59,0
cutthroat,adult,1.6,0
cutthroat,adult,1.61,0
cutthroat,adult,1.62,0
cutthroat,adult,1.63,0
cutthroat,adult,1.64,0
cutthroat,adult,1.65,0
cutthroat,adult,1.66,0
cutthroat,adult,1.67,0
cutthroat,adult,1.68,0
cutthroat,adult,1.69,0
cutthroat,adult,1.7,0
cutthroat,adult,1.71,0
cutthroat,adult,1.72,0
cutthroat,adult,1.73,0
cutthroat,adult,1.74,0
cutthroat,adult,1.75,0
cutthroat,adult,1.76,0
cutthroat,adult,1.77,0
cutthroat,adult,1.78,0
cutthroat,adult,1.79,0
cutthroat,adult,1.8,0
cutthroat,adult,1.81,0
cutthroat,adult,1.82,0
cutthroat,adult,1.83,0
cutthroat,adult,1.84,0
cutthroat,adult,1.85,0
cutthroat,adult,1.86,0
cutthroat,adult,1.87,0
cutthroat,adult,1.88,0
cutthroat,adult,1.89,0
cutthroat,adult,1.9,0
cutthroat,adult,1.91,0
cutthroat,adult,1.92,0
cutthroat,adult,1.93,0
cutthroat,adult,1.94,0
cutthroat,adult,1.95,0
cutthroat,adult,1.96,0
cutthroat,adult,1.97,0
cutthroat,adult,1.98,0
cutthroat,adult,1.99,0
cutthroat,adult,2,0
cutthroat,adult,2.01,0
cutthroat,adult,2.02,0
cutthroat,adult,2.03,0
cutthroat,adult,2.04,0
cutthroat,adult,2.05,0
cutthroat,adult,2.06,0
cutthroat,adult,2.07,0
cutthroat,adult,2.08,0
cutthroat,adult,2.09,0
cutthroat,adult,2.1,0
cutthroat,adult,2.11,0
cutthroat,adult,2.12,0
cutthroat,adult,2.13,0
cutthroat,adult,2.14,0
cutthroat,adult,2.15,0
cutthroat,adult,2.16,0
cutthroat,adult,2.17,0
cutthroat,adult,2.18,0
cutthroat,adult,2.19,0
cutthroat,adult,2.2,0
cutthroat,adult,2.21,0
cutthroat,adult,2.22,0
cutthroat,adult,2.23,0
cutthroat,adult,2.24,0
cutthroat,adult,2.25,0
cutthroat,adult,2.26,0
cutthroat,adult,2.27,0
cutthroat,adult,2.28,0
cutthroat,adult,2.29,0
cutthroat,adult,2.3,0
cutthroat,adult,2.31,0
cutthroat,adult,2.32,0
cutthroat,adult,2.33,0
cutthroat,adult,2.34,0
cutthroat,adult,2.35,0
cutthroat,adult,2.36,0
cutthroat,adult,2.37,0
cutthroat,adult,2.38,0
cutthroat,adult,2.39,0
cutthroat,adult,2.4,0
cutthroat,adult,2.41,0
cutthroat,adult,2.42,0
cutthroat,adult,2.43,0
cutthroat,adult,2.44,0
cutthroat,adult,2.45,0
cutthroat,adult,2.46,0
cutthroat,adult,2.47,0
cutthroat,adult,2.48,0
cutthroat,adult,2.49,0
cutthroat,adult,2.5,0
cutthroat,adult,2.51,0
cutthroat,adult,2.52,0
cutthroat,adult,2.53,0
cutthroat,adult,2.54,0
cutthroat,adult,2.55,0
cutthroat,adult,2.56,0
cutthroat,adult,2.57,0
cutthroat,adult,2.58,0
cutthroat,adult,2.59,0
cutthroat,adult,2.6,0
cutthroat,adult,2.61,0
cutthroat,adult,2.62,0
cutthroat,adult,2.63,0
cutthroat,adult,2.64,0
cutthroat,adult,2.65,0
cutthroat,adult,2.66,0
cutthroat,adult,2.67,0
cutthroat,adult,2.68,0
cutthroat,adult,2.69,0
cutthroat,adult,2.7,0
cutthroat,adult,2.71,0
cutthroat,adult,2.72,0
cutthroat,adult,2.73,0
cutthroat,adult,2.74,0
cutthroat,adult,2.75,0
cutthroat,adult,2.76,0
cutthroat,adult,2.77,0
cutthroat,adult,2.78,0
cutthroat,adult,2.79,0
cutthroat,adult,2.8,0
cutthroat,adult,2.81,0
cutthroat,adult,2.82,0
cutthroat,adult,2.83,0
cutthroat,adult,2.84,0
cutthroat,adult,2.85,0
cutthroat,adult,2.86,0
cutthroat,adult,2.87,0
cutthroat,adult,2.88,0
cutthroat,adult,2.89,0
cutthroat,adult,2.9,0
cutthroat,adult,2.91,0
cutthroat,adult,2.92,0
cutthroat,adult,2.93,0
cutthroat,adult,2.94,0
cutthroat,adult,2.95,0
cutthroat,adult,2.96,0
cutthroat,adult,2.97,0
cutthroat,adult,2.98,0
cutthroat,adult,2.99,0
cutthroat,adult,3,0
cutthroat,adult,3.01,0
cutthroat,adult,3.02,0
cutthroat,adult,3.03,0
cutthroat,adult,3.04,0
cutthroat,adult,3.05,0
cutthroat,adult,3.06,0
cutthroat,adult,3.07,0
cutthroat,adult,3.08,0
cutthroat,adult,3.09,0
cutthroat,adult,3.1,0
cutthroat,adult,3.11,0
cutthroat,adult,3.12,0
cutthroat,adult,3.13,0
cutthroat,adult,3.14,0
cutthroat,adult,3.15,0
cutthroat,adult,3.16,0
cutthroat,adult,3.17,0
cutthroat,adult,3.18,0
cutthroat,adult,3.19,0
cutthroat,adult,3.2,0
cutthroat,adult,3.21,0
cutthroat,adult,3.22,0
cutthroat,adult,3.23,0
cutthroat,adult,3.24,0
cutthroat,adult,3.25,0
cutthroat,adult,3.26,0
cutthroat,adult,3.27,0
cutthroat,adult,3.28,0
cutthroat,adult,3.29,0
cutthroat,adult,3.3,0
cutthroat,adult,3.31,0
cutthroat,adult,3.32,0
cutthroat,adult,3.33,0
cutthroat,adult,3.34,0
cutthroat,adult,3.35,0
cutthroat,adult,3.36,0
cutthroat,adult,3.37,0
cutthroat,adult,3.38,0
cutthroat,adult,3.39,0
cutthroat,adult,3.4,0
cutthroat,adult,3.41,0
cutthroat,adult,3.42,0
cutthroat,adult,3.43,0
cutthroat,adult,3.44,0
cutthroat,adult,3.45,0
cutthroat,adult,3.46,0
cutthroat,adult,3.47,0
cutthroat,adult,3.48,0
cutthroat,adult,3.49,0
cutthroat,adult,3.5,0
cutthroat,adult,3.51,0
cutthroat,adult,3.52,0
cutthroat,adult,3.53,0
cutthroat,adult,3.54,0
cutthroat,adult,3.55,0
cutthroat,adult,3.56,0
cutthroat,adult,3.57,0
cutthroat,adult,3.58,0
cutthroat,adult,3.59,0
cutthroat,adult,3.6,0
cutthroat,adult,3.61,0
cutthroat,adult,3.62,0
cutthroat,adult,3.63,0
cutthroat,adult,3.64,0
cutthroat,adult,3.65,0
cutthroat,adult,3.66,0
cutthroat,adult,3.67,0
cutthroat,adult,3.68,0
cutthroat,adult,3.69,0
cutthroat,adult,3.7,0
cutthroat,adult,3.71,0
cutthroat,adult,3.72,0
cutthroat,adult,3.73,0
cutthroat,adult,3.74,0
cutthroat,adult,3.75,0
cutthroat,adult,3.76,0
cutthroat,adult,3.77,0
cutthroat,adult,3.78,0
cutthroat,adult,3.79,0
cutthroat,adult,3.8,0
cutthroat,adult,3.81,0
cutthroat,adult,3.82,0
cutthroat,adult,3.83,0
cutthroat,adult,3.84,0
cutthroat,adult,3.85,0
cutthroat,adult,3.86,0
cutthroat,adult,3.87,0
cutthroat,adult,3.88,0
cutthroat,adult,3.89,0
cutthroat,adult,3.9,0
cutthroat,adult,3.91,0
cutthroat,adult,3.92,0
cutthroat,adult,3.93,0
cutthroat,adult,3.94,0
cutthroat,adult,3.95,0
cutthroat,adult,3.96,0
cutthroat,adult,3.97,0
cutthroat,adult,3.98,0
cutthroat,adult,3.99,0
cutthroat,adult,4,0
rainbow,adult,0,0
rainbow,adult,0.01,0
rainbow,adult,0.02,0
rainbow,adult,0.03,0
rainbow,adult,0.04,0
rainbow,adult,0.05,0
rainbow,adult,0.06,0.01
rainbow,adult,0.07,0.02
rainbow,adult,0.08,0.03
rainbow,adult,0.09,0.04
rainbow,adult,0.1,0.05
rainbow,adult,0.11,0.08
rainbow,adult,0.12,0.1
rainbow,adult,0.13,0.12
rainbow,adult,0.14,0.15
rainbow,adult,0.15,0.18
rainbow,adult,0.16,0.2
rainbow,adult,0.17,0.22
rainbow,adult,0.18,0.25
rainbow,adult,0.19,0.28
rainbow,adult,0.2,0.3
rainbow,adult,0.21,0.33
rainbow,adult,0.22,0.36
rainbow,adult,0.23,0.39
rainbow,adult,0.24,0.42
rainbow,adult,0.25,0.45
rainbow,adult,0.26,0.48
rainbow,adult,0.27,0.51
rainbow,adult,0.28,0.54
rainbow,adult,0.29,0.57
rainbow,adult,0.3,0.6
rainbow,adult,0.31,0.62
rainbow,adult,0.32,0.64
rainbow,adult,0.33,0.66
rainbow,adult,0.34,0.68
rainbow,adult,0.35,0.7
rainbow,adult,0.36,0.72
rainbow,adult,0.37,0.74
rainbow,adult,0.38,0.76
rainbow,adult,0.39,0.78
rainbow,adult,0.4,0.8
rainbow,adult,0.41,0.82
rainbow,adult,0.42,0.83
rainbow,adult,0.43,0.85
rainbow,adult,0.44,0.87
rainbow,adult,0.45,0.88
rainbow,adult,0.46,0.9
rainbow,adult,0.47,0.92
rainbow,adult,0.48,0.94
rainbow,adult,0.49,0.96
rainbow,adult,0.5,0.98
rainbow,adult,0.51,1
rainbow,adult,0.52,1
rainbow,adult,0.53,1
rainbow,adult,0.54,1
rainbow,adult,0.55,1
rainbow,adult,0.56,1
rainbow,adult,0.57,1
rainbow,adult,0.58,1
rainbow,adult,0.59,1
rainbow,adult,0.6,1
rainbow,adult,0.61,1
rainbow,adult,0.62,1
rainbow,adult,0.63,1
rainbow,adult,0.64,1
rainbow,adult,0.65,1
rainbow,adult,0.66,1
rainbow,adult,0.67,1
rainbow,adult,0.68,1
rainbow,adult,0.69,1
rainbow,adult,0.7,1
rainbow,adult,0.71,1
rainbow,adult,0.72,1
rainbow,adult,0.73,1
rainbow,adult,0.74,1
rainbow,adult,0.75,1
rainbow,adult,0.76,1
rainbow,adult,0.77,1
rainbow,adult,0.78,1
rainbow,adult,0.79,1
rainbow,adult,0.8,1
rainbow,adult,0.81,1
rainbow,adult,0.82,1
rainbow,adult,0.83,1
rainbow,adult,0.84,1
rainbow,adult,0.85,1
rainbow,adult,0.86,1
rainbow,adult,0.87,1
rainbow,adult,0.88,1
rainbow,adult,0.89,1
rainbow,adult,0.9,1
rainbow,adult,0.91,0.96
rainbow,adult,0.92,0.92
rainbow,adult,0.93,0.88
rainbow,adult,0.94,0.84
rainbow,adult,0.95,0.8
rainbow,adult,0.96,0.76
rainbow,adult,0.97,0.72
rainbow,adult,0.98,0.68
rainbow,adult,0.99,0.64
rainbow,adult,1,0.6
rainbow,adult,1.01,0.56
rainbow,adult,1.02,0.52
rainbow,adult,1.03,0.48
rainbow,adult,1.04,0.44
rainbow,adult,1.05,0.4
rainbow,adult,1.06,0.36
rainbow,adult,1.07,0.32
rainbow,adult,1.08,0.28
rainbow,adult,1.09,0.24
rainbow,adult,1.1,0.2
rainbow,adult,1.11,0.2
rainbow,adult,1.12,0.19
rainbow,adult,1.13,0.19
rainbow,adult,1.14,0.18
rainbow,adult,1.15,0.18
rainbow,adult,1.16,0.17
rainbow,adult,1.17,0.17
rainbow,adult,1.18,0.16
rainbow,adult,1.19,0.16
rainbow,adult,1.2,0.15
rainbow,adult,1.21,0.15
rainbow,adult,1.22,0.14
rainbow,adult,1.23,0.14
rainbow,adult,1.24,0.13
rainbow,adult,1.25,0.13
rainbow,adult,1.26,0.12
rainbow,adult,1.27,0.12
rainbow,adult,1.28,0.11
rainbow,adult,1.29,0.11
rainbow,adult,1.3,0.1
rainbow,adult,1.31,0.1
rainbow,adult,1.32,0.09
rainbow,adult,1.33,0.09
rainbow,adult,1.34,0.08
rainbow,adult,1.35,0.08
rainbow,adult,1.36,0.07
rainbow,adult,1.37,0.07
rainbow,adult,1.38,0.06
rainbow,adult,1.39,0.06
rainbow,adult,1.4,0.05
rainbow,adult,1.41,0.05
rainbow,adult,1.42,0.04
rainbow,adult,1.43,0.04
rainbow,adult,1.44,0.03
rainbow,adult,1.45,0.03
rainbow,adult,1.46,0.02
rainbow,adult,1.47,0.02
rainbow,adult,1.48,0.01
rainbow,adult,1.49,0.01
rainbow,adult,1.5,0
rainbow,adult,1.51,0
rainbow,adult,1.52,0
rainbow,adult,1.53,0
rainbow,adult,1.54,0
rainbow,adult,1.55,0
rainbow,adult,1.56,0
rainbow,adult,1.57,0
rainbow,adult,1.58,0
rainbow,adult,1.59,0
rainbow,adult,1.6,0
rainbow,adult,1.61,0
rainbow,adult,1.62,0
rainbow,adult,1.63,0
rainbow,adult,1.64,0
rainbow,adult,1.65,0
rainbow,adult,1.66,0
rainbow,adult,1.67,0
rainbow,adult,1.68,0
rainbow,adult,1.69,0
rainbow,adult,1.7,0
rainbow,adult,1.71,0
rainbow,adult,1.72,0
rainbow,adult,1.73,0
rainbow,adult,1.74,0
rainbow,adult,1.75,0
rainbow,adult,1.76,0
rainbow,adult,1.77,0
rainbow,adult,1.78,0
rainbow,adult,1.79,0
rainbow,adult,1.8,0
rainbow,adult,1.81,0
rainbow,adult,1.82,0
rainbow,adult,1.83,0
rainbow,adult,1.84,0
rainbow,adult,1.85,0
rainbow,adult,1.86,0
rainbow,adult,1.87,0
rainbow,adult,1.88,0
rainbow,adult,1.89,0
rainbow,adult,1.9,0
rainbow,adult,1.91,0
rainbow,adult,1.92,0
rainbow,adult,1.93,0
rainbow,adult,1.94,0
rainbow,adult,1.95,0
rainbow,adult,1.96,0
rainbow,adult,1.97,0
rainbow,adult,1.98,0
rainbow,adult,1.99,0
rainbow,adult,2,0
rainbow,adult,2.01,0
rainbow,adult,2.02,0
rainbow,adult,2.03,0
rainbow,adult,2.04,0
rainbow,adult,2.05,0
rainbow,adult,2.06,0
rainbow,adult,2.07,0
rainbow,adult,2.08,0
rainbow,adult,2.09,0
rainbow,adult,2.1,0
rainbow,adult,2.11,0
rainbow,adult,2.12,0
rainbow,adult,2.13,0
rainbow,adult,2.14,0
rainbow,adult,2.15,0
rainbow,adult,2.16,0
rainbow,adult,2.17,0
rainbow,adult,2.18,0
rainbow,adult,2.19,0
rainbow,adult,2.2,0
rainbow,adult,2.21,0
rainbow,adult,2.22,0
rainbow,adult,2.23,0
rainbow,adult,2.24,0
rainbow,adult,2.25,0
rainbow,adult,2.26,0
rainbow,adult,2.27,0
rainbow,adult,2.28,0
rainbow,adult,2.29,0
rainbow,adult,2.3,0
rainbow,adult,2.31,0
rainbow,adult,2.32,0
rainbow,adult,2.33,0
rainbow,adult,2.34,0
rainbow,adult,2.35,0
rainbow,adult,2.36,0
rainbow,adult,2.37,0
rainbow,adult,2.38,0
rainbow,adult,2.39,0
rainbow,adult,2.4,0
rainbow,adult,2.41,0
rainbow,adult,2.42,0
rainbow,adult,2.43,0
rainbow,adult,2.44,0
rainbow,adult,2.45,0
rainbow,adult,2.46,0
rainbow,adult,2.47,0
rainbow,adult,2.48,0
rainbow,adult,2.49,0
rainbow,adult,2.5,0
rainbow,adult,2.51,0
rainbow,adult,2.52,0
rainbow,adult,2.53,0
rainbow,adult,2.54,0
rainbow,adult,2.55,0
rainbow,adult,2.56,0
rainbow,adult,2.57,0
rainbow,adult,2.58,0
rainbow,adult,2.59,0
rainbow,adult,2.6,0
rainbow,adult,2.61,0
rainbow,adult,2.62,0
rainbow,adult,2.63,0
rainbow,adult,2.64,0
rainbow,adult,2.65,0
rainbow,adult,2.66,0
rainbow,adult,2.67,0
rainbow,adult,2.68,0
rainbow,adult,2.69,0
rainbow,adult,2.7,0
rainbow,adult,2.71,0
rainbow,adult,2.72,0
rainbow,adult,2.73,0
rainbow,adult,2.74,0
rainbow,adult,2.75,0
rainbow,adult,2.76,0
rainbow,adult,2.77,0
rainbow,adult,2.78,0
rainbow,adult,2.79,0
rainbow,adult,2.8,0
rainbow,adult,2.81,0
rainbow,adult,2.82,0
rainbow,adult,2.83,0
rainbow,adult,2.84,0
rainbow,adult,2.85,0
rainbow,adult,2.86,0
rainbow,adult,2.87,0
rainbow,adult,2.88,0
rainbow,adult,2.89,0
rainbow,adult,2.9,0
rainbow,adult,2.91,0
rainbow,adult,2.92,0
rainbow,adult,2.93,0
rainbow,adult,2.94,0
rainbow,adult,2.95,0
rainbow,adult,2.96,0
rainbow,adult,2.97,0
rainbow,adult,2.98,0
rainbow,adult,2.99,0
rainbow,adult,3,0
rainbow,adult,3.01,0
rainbow,adult,3.02,0
rainbow,adult,3.03,0
rainbow,adult,3.04,0
rainbow,adult,3.05,0
rainbow,adult,3.06,0
rainbow,adult,3.07,0
rainbow,adult,3.08,0
rainbow,adult,3.09,0
rainbow,adult,3.1,0
rainbow,adult,3.11,0
rainbow,adult,3.12,0
rainbow,adult,3.13,0
rainbow,adult,3.14,0
rainbow,adult,3.15,0
rainbow,adult,3.16,0
rainbow,adult,3.17,0
rainbow,adult,3.18,0
rainbow,adult,3.19,0
rainbow,adult,3.2,0
rainbow,adult,3.21,0
rainbow,adult,3.22,0
rainbow,adult,3.23,0
rainbow,adult,3.24,0
rainbow,adult,3.25,0
rainbow,adult,3.26,0
rainbow,adult,3.27,0
rainbow,adult,3.28,0
rainbow,adult,3.29,0
rainbow,adult,3.3,0
rainbow,adult,3.31,0
rainbow,adult,3.32,0
rainbow,adult,3.33,0
rainbow,adult,3.34,0
rainbow,adult,3.35,0
rainbow,adult,3.36,0
rainbow,adult,3.37,0
rainbow,adult,3.38,0
rainbow,adult,3.39,0
rainbow,adult,3.4,0
rainbow,adult,3.41,0
rainbow,adult,3.42,0
rainbow,adult,3.43,0
rainbow,adult,3.44,0
rainbow,adult,3.45,0
rainbow,adult,3.46,0
rainbow,adult,3.47,0
rainbow,adult,3.48,0
rainbow,adult,3.49,0
rainbow,adult,3.5,0
rainbow,adult,3.51,0
rainbow,adult,3.52,0
rainbow,adult,3.53,0
rainbow,adult,3.54,0
rainbow,adult,3.55,0
rainbow,adult,3.56,0
rainbow,adult,3.57,0
rainbow,adult,3.58,0
rainbow,adult,3.59,0
rainbow,adult,3.6,0
rainbow,adult,3.61,0
rainbow,adult,3.62,0
rainbow,adult,3.63,0
rainbow,adult,3.64,0
rainbow,adult,3.65,0
rainbow,adult,3.66,0
rainbow,adult,3.67,0
rainbow,adult,3.68,0
